id,player_name,game_date,opponent_team,is_home,prop_type,actual_result,closing_line
904,"Chet Holmgren",2025-11-15,CHA,0,points,25.0,
908,"Chet Holmgren",2025-11-15,CHA,0,pr,33.0,
907,"Chet Holmgren",2025-11-15,CHA,0,pra,35.0,
910,"Chet Holmgren",2025-11-15,CHA,0,ra,10.0,
905,"Chet Holmgren",2025-11-15,CHA,0,rebounds,8.0,
913,"Chet Holmgren",2025-11-12,LAL,1,assists,1.0,
916,"Chet Holmgren",2025-11-12,LAL,1,pa,12.0,
911,"Chet Holmgren",2025-11-12,LAL,1,points,11.0,
915,"Chet Holmgren",2025-11-12,LAL,1,pr,14.0,
914,"Chet Holmgren",2025-11-12,LAL,1,pra,15.0,
917,"Chet Holmgren",2025-11-12,LAL,1,ra,4.0,
912,"Chet Holmgren",2025-11-12,LAL,1,rebounds,3.0,
920,"Chet Holmgren",2025-11-11,GSW,1,assists,2.0,
923,"Chet Holmgren",2025-11-11,GSW,1,pa,25.0,
918,"Chet Holmgren",2025-11-11,GSW,1,points,23.0,
922,"Chet Holmgren",2025-11-11,GSW,1,pr,34.0,
921,"Chet Holmgren",2025-11-11,GSW,1,pra,36.0,
924,"Chet Holmgren",2025-11-11,GSW,1,ra,13.0,
919,"Chet Holmgren",2025-11-11,GSW,1,rebounds,11.0,
927,"Chet Holmgren",2025-11-09,MEM,0,assists,2.0,
930,"Chet Holmgren",2025-11-09,MEM,0,pa,23.0,
925,"Chet Holmgren",2025-11-09,MEM,0,points,21.0,
929,"Chet Holmgren",2025-11-09,MEM,0,pr,28.0,
928,"Chet Holmgren",2025-11-09,MEM,0,pra,30.0,
931,"Chet Holmgren",2025-11-09,MEM,0,ra,9.0,
926,"Chet Holmgren",2025-11-09,MEM,0,rebounds,7.0,
934,"Chet Holmgren",2025-11-07,SAC,0,assists,1.0,
937,"Chet Holmgren",2025-11-07,SAC,0,pa,11.0,
932,"Chet Holmgren",2025-11-07,SAC,0,points,10.0,
936,"Chet Holmgren",2025-11-07,SAC,0,pr,17.0,
935,"Chet Holmgren",2025-11-07,SAC,0,pra,18.0,
938,"Chet Holmgren",2025-11-07,SAC,0,ra,8.0,
933,"Chet Holmgren",2025-11-07,SAC,0,rebounds,7.0,
941,"Chet Holmgren",2025-11-04,LAC,0,assists,3.0,
944,"Chet Holmgren",2025-11-04,LAC,0,pa,14.0,
939,"Chet Holmgren",2025-11-04,LAC,0,points,11.0,
943,"Chet Holmgren",2025-11-04,LAC,0,pr,16.0,
942,"Chet Holmgren",2025-11-04,LAC,0,pra,19.0,
945,"Chet Holmgren",2025-11-04,LAC,0,ra,8.0,
940,"Chet Holmgren",2025-11-04,LAC,0,rebounds,5.0,
948,"Chet Holmgren",2025-10-27,DAL,0,assists,2.0,
951,"Chet Holmgren",2025-10-27,DAL,0,pa,20.0,
946,"Chet Holmgren",2025-10-27,DAL,0,points,18.0,
950,"Chet Holmgren",2025-10-27,DAL,0,pr,29.0,
949,"Chet Holmgren",2025-10-27,DAL,0,pra,31.0,
952,"Chet Holmgren",2025-10-27,DAL,0,ra,13.0,
947,"Chet Holmgren",2025-10-27,DAL,0,rebounds,11.0,
955,"Chet Holmgren",2025-10-25,ATL,0,assists,1.0,
958,"Chet Holmgren",2025-10-25,ATL,0,pa,32.0,
953,"Chet Holmgren",2025-10-25,ATL,0,points,31.0,
957,"Chet Holmgren",2025-10-25,ATL,0,pr,42.0,
956,"Chet Holmgren",2025-10-25,ATL,0,pra,43.0,
959,"Chet Holmgren",2025-10-25,ATL,0,ra,12.0,
954,"Chet Holmgren",2025-10-25,ATL,0,rebounds,11.0,
962,"Chet Holmgren",2025-10-23,IND,0,assists,2.0,
965,"Chet Holmgren",2025-10-23,IND,0,pa,17.0,
960,"Chet Holmgren",2025-10-23,IND,0,points,15.0,
964,"Chet Holmgren",2025-10-23,IND,0,pr,27.0,
963,"Chet Holmgren",2025-10-23,IND,0,pra,29.0,
966,"Chet Holmgren",2025-10-23,IND,0,ra,14.0,
961,"Chet Holmgren",2025-10-23,IND,0,rebounds,12.0,
969,"Chet Holmgren",2025-10-21,HOU,1,assists,2.0,
972,"Chet Holmgren",2025-10-21,HOU,1,pa,30.0,
967,"Chet Holmgren",2025-10-21,HOU,1,points,28.0,
971,"Chet Holmgren",2025-10-21,HOU,1,pr,35.0,
970,"Chet Holmgren",2025-10-21,HOU,1,pra,37.0,
973,"Chet Holmgren",2025-10-21,HOU,1,ra,9.0,
968,"Chet Holmgren",2025-10-21,HOU,1,rebounds,7.0,
1522,"Collin Murray-Boyles",2026-02-08,IND,1,assists,0.0,
1525,"Collin Murray-Boyles",2026-02-08,IND,1,pa,2.0,
1520,"Collin Murray-Boyles",2026-02-08,IND,1,points,2.0,
1524,"Collin Murray-Boyles",2026-02-08,IND,1,pr,2.0,
1523,"Collin Murray-Boyles",2026-02-08,IND,1,pra,2.0,
1526,"Collin Murray-Boyles",2026-02-08,IND,1,ra,0.0,
1521,"Collin Murray-Boyles",2026-02-08,IND,1,rebounds,0.0,
1529,"Collin Murray-Boyles",2026-02-05,CHI,1,assists,4.0,
1532,"Collin Murray-Boyles",2026-02-05,CHI,1,pa,21.0,
1527,"Collin Murray-Boyles",2026-02-05,CHI,1,points,17.0,
1531,"Collin Murray-Boyles",2026-02-05,CHI,1,pr,22.0,
1530,"Collin Murray-Boyles",2026-02-05,CHI,1,pra,26.0,
1533,"Collin Murray-Boyles",2026-02-05,CHI,1,ra,9.0,
1528,"Collin Murray-Boyles",2026-02-05,CHI,1,rebounds,5.0,
1536,"Collin Murray-Boyles",2026-02-04,MIN,1,assists,3.0,
1539,"Collin Murray-Boyles",2026-02-04,MIN,1,pa,16.0,
1534,"Collin Murray-Boyles",2026-02-04,MIN,1,points,13.0,
1538,"Collin Murray-Boyles",2026-02-04,MIN,1,pr,17.0,
1537,"Collin Murray-Boyles",2026-02-04,MIN,1,pra,20.0,
1540,"Collin Murray-Boyles",2026-02-04,MIN,1,ra,7.0,
1535,"Collin Murray-Boyles",2026-02-04,MIN,1,rebounds,4.0,
1543,"Collin Murray-Boyles",2026-02-01,UTA,1,assists,1.0,
1546,"Collin Murray-Boyles",2026-02-01,UTA,1,pa,5.0,
1541,"Collin Murray-Boyles",2026-02-01,UTA,1,points,4.0,
1545,"Collin Murray-Boyles",2026-02-01,UTA,1,pr,9.0,
1544,"Collin Murray-Boyles",2026-02-01,UTA,1,pra,10.0,
1547,"Collin Murray-Boyles",2026-02-01,UTA,1,ra,6.0,
1542,"Collin Murray-Boyles",2026-02-01,UTA,1,rebounds,5.0,
1550,"Collin Murray-Boyles",2026-01-30,ORL,0,assists,4.0,
1553,"Collin Murray-Boyles",2026-01-30,ORL,0,pa,16.0,
1548,"Collin Murray-Boyles",2026-01-30,ORL,0,points,12.0,
1552,"Collin Murray-Boyles",2026-01-30,ORL,0,pr,18.0,
1551,"Collin Murray-Boyles",2026-01-30,ORL,0,pra,22.0,
1554,"Collin Murray-Boyles",2026-01-30,ORL,0,ra,10.0,
1549,"Collin Murray-Boyles",2026-01-30,ORL,0,rebounds,6.0,
1557,"Collin Murray-Boyles",2026-01-28,NYK,1,assists,4.0,
1560,"Collin Murray-Boyles",2026-01-28,NYK,1,pa,8.0,
1555,"Collin Murray-Boyles",2026-01-28,NYK,1,points,4.0,
1559,"Collin Murray-Boyles",2026-01-28,NYK,1,pr,9.0,
1558,"Collin Murray-Boyles",2026-01-28,NYK,1,pra,13.0,
1561,"Collin Murray-Boyles",2026-01-28,NYK,1,ra,9.0,
1556,"Collin Murray-Boyles",2026-01-28,NYK,1,rebounds,5.0,
1564,"Collin Murray-Boyles",2026-01-18,LAL,0,assists,5.0,
1567,"Collin Murray-Boyles",2026-01-18,LAL,0,pa,16.0,
1562,"Collin Murray-Boyles",2026-01-18,LAL,0,points,11.0,
1566,"Collin Murray-Boyles",2026-01-18,LAL,0,pr,18.0,
1565,"Collin Murray-Boyles",2026-01-18,LAL,0,pra,23.0,
1568,"Collin Murray-Boyles",2026-01-18,LAL,0,ra,12.0,
1563,"Collin Murray-Boyles",2026-01-18,LAL,0,rebounds,7.0,
1571,"Collin Murray-Boyles",2026-01-16,LAC,1,assists,3.0,
1574,"Collin Murray-Boyles",2026-01-16,LAC,1,pa,14.0,
1569,"Collin Murray-Boyles",2026-01-16,LAC,1,points,11.0,
1573,"Collin Murray-Boyles",2026-01-16,LAC,1,pr,15.0,
1572,"Collin Murray-Boyles",2026-01-16,LAC,1,pra,18.0,
1575,"Collin Murray-Boyles",2026-01-16,LAC,1,ra,7.0,
1570,"Collin Murray-Boyles",2026-01-16,LAC,1,rebounds,4.0,
1578,"Collin Murray-Boyles",2026-01-14,IND,0,assists,3.0,
1581,"Collin Murray-Boyles",2026-01-14,IND,0,pa,13.0,
1576,"Collin Murray-Boyles",2026-01-14,IND,0,points,10.0,
1580,"Collin Murray-Boyles",2026-01-14,IND,0,pr,20.0,
1579,"Collin Murray-Boyles",2026-01-14,IND,0,pra,23.0,
1582,"Collin Murray-Boyles",2026-01-14,IND,0,ra,13.0,
1577,"Collin Murray-Boyles",2026-01-14,IND,0,rebounds,10.0,
1585,"Collin Murray-Boyles",2026-01-12,PHI,1,assists,6.0,
1588,"Collin Murray-Boyles",2026-01-12,PHI,1,pa,18.0,
1583,"Collin Murray-Boyles",2026-01-12,PHI,1,points,12.0,
1587,"Collin Murray-Boyles",2026-01-12,PHI,1,pr,19.0,
1586,"Collin Murray-Boyles",2026-01-12,PHI,1,pra,25.0,
1589,"Collin Murray-Boyles",2026-01-12,PHI,1,ra,13.0,
1584,"Collin Murray-Boyles",2026-01-12,PHI,1,rebounds,7.0,
1592,"Collin Murray-Boyles",2026-01-11,PHI,1,assists,3.0,
1595,"Collin Murray-Boyles",2026-01-11,PHI,1,pa,20.0,
1590,"Collin Murray-Boyles",2026-01-11,PHI,1,points,17.0,
1594,"Collin Murray-Boyles",2026-01-11,PHI,1,pr,32.0,
1593,"Collin Murray-Boyles",2026-01-11,PHI,1,pra,35.0,
1596,"Collin Murray-Boyles",2026-01-11,PHI,1,ra,18.0,
1591,"Collin Murray-Boyles",2026-01-11,PHI,1,rebounds,15.0,
1599,"Collin Murray-Boyles",2026-01-09,BOS,0,assists,1.0,
1602,"Collin Murray-Boyles",2026-01-09,BOS,0,pa,8.0,
1597,"Collin Murray-Boyles",2026-01-09,BOS,0,points,7.0,
1601,"Collin Murray-Boyles",2026-01-09,BOS,0,pr,9.0,
1600,"Collin Murray-Boyles",2026-01-09,BOS,0,pra,10.0,
1603,"Collin Murray-Boyles",2026-01-09,BOS,0,ra,3.0,
1598,"Collin Murray-Boyles",2026-01-09,BOS,0,rebounds,2.0,
1606,"Collin Murray-Boyles",2026-01-07,CHA,0,assists,3.0,
1609,"Collin Murray-Boyles",2026-01-07,CHA,0,pa,7.0,
1604,"Collin Murray-Boyles",2026-01-07,CHA,0,points,4.0,
1608,"Collin Murray-Boyles",2026-01-07,CHA,0,pr,19.0,
1607,"Collin Murray-Boyles",2026-01-07,CHA,0,pra,22.0,
1610,"Collin Murray-Boyles",2026-01-07,CHA,0,ra,18.0,
1605,"Collin Murray-Boyles",2026-01-07,CHA,0,rebounds,15.0,
1613,"Collin Murray-Boyles",2026-01-05,ATL,1,assists,7.0,
1616,"Collin Murray-Boyles",2026-01-05,ATL,1,pa,24.0,
1611,"Collin Murray-Boyles",2026-01-05,ATL,1,points,17.0,
1615,"Collin Murray-Boyles",2026-01-05,ATL,1,pr,24.0,
1614,"Collin Murray-Boyles",2026-01-05,ATL,1,pra,31.0,
1617,"Collin Murray-Boyles",2026-01-05,ATL,1,ra,14.0,
1612,"Collin Murray-Boyles",2026-01-05,ATL,1,rebounds,7.0,
1620,"Collin Murray-Boyles",2026-01-03,ATL,1,assists,2.0,
1623,"Collin Murray-Boyles",2026-01-03,ATL,1,pa,8.0,
1618,"Collin Murray-Boyles",2026-01-03,ATL,1,points,6.0,
1622,"Collin Murray-Boyles",2026-01-03,ATL,1,pr,9.0,
1621,"Collin Murray-Boyles",2026-01-03,ATL,1,pra,11.0,
1624,"Collin Murray-Boyles",2026-01-03,ATL,1,ra,5.0,
1619,"Collin Murray-Boyles",2026-01-03,ATL,1,rebounds,3.0,
1627,"Collin Murray-Boyles",2025-12-31,DEN,1,assists,2.0,
1630,"Collin Murray-Boyles",2025-12-31,DEN,1,pa,8.0,
1625,"Collin Murray-Boyles",2025-12-31,DEN,1,points,6.0,
1629,"Collin Murray-Boyles",2025-12-31,DEN,1,pr,15.0,
1628,"Collin Murray-Boyles",2025-12-31,DEN,1,pra,17.0,
1631,"Collin Murray-Boyles",2025-12-31,DEN,1,ra,11.0,
1626,"Collin Murray-Boyles",2025-12-31,DEN,1,rebounds,9.0,
1634,"Collin Murray-Boyles",2025-12-29,ORL,1,assists,2.0,
1637,"Collin Murray-Boyles",2025-12-29,ORL,1,pa,6.0,
1632,"Collin Murray-Boyles",2025-12-29,ORL,1,points,4.0,
1636,"Collin Murray-Boyles",2025-12-29,ORL,1,pr,16.0,
1635,"Collin Murray-Boyles",2025-12-29,ORL,1,pra,18.0,
1638,"Collin Murray-Boyles",2025-12-29,ORL,1,ra,14.0,
1633,"Collin Murray-Boyles",2025-12-29,ORL,1,rebounds,12.0,
1641,"Collin Murray-Boyles",2025-12-23,MIA,0,assists,0.0,
1644,"Collin Murray-Boyles",2025-12-23,MIA,0,pa,11.0,
1639,"Collin Murray-Boyles",2025-12-23,MIA,0,points,11.0,
1643,"Collin Murray-Boyles",2025-12-23,MIA,0,pr,23.0,
1642,"Collin Murray-Boyles",2025-12-23,MIA,0,pra,23.0,
1645,"Collin Murray-Boyles",2025-12-23,MIA,0,ra,12.0,
1640,"Collin Murray-Boyles",2025-12-23,MIA,0,rebounds,12.0,
1648,"Collin Murray-Boyles",2025-12-21,BKN,0,assists,2.0,
1651,"Collin Murray-Boyles",2025-12-21,BKN,0,pa,10.0,
1646,"Collin Murray-Boyles",2025-12-21,BKN,0,points,8.0,
1650,"Collin Murray-Boyles",2025-12-21,BKN,0,pr,13.0,
1649,"Collin Murray-Boyles",2025-12-21,BKN,0,pra,15.0,
1652,"Collin Murray-Boyles",2025-12-21,BKN,0,ra,7.0,
1647,"Collin Murray-Boyles",2025-12-21,BKN,0,rebounds,5.0,
1655,"Collin Murray-Boyles",2025-12-20,BOS,1,assists,4.0,
1658,"Collin Murray-Boyles",2025-12-20,BOS,1,pa,13.0,
1653,"Collin Murray-Boyles",2025-12-20,BOS,1,points,9.0,
1657,"Collin Murray-Boyles",2025-12-20,BOS,1,pr,15.0,
1656,"Collin Murray-Boyles",2025-12-20,BOS,1,pra,19.0,
1659,"Collin Murray-Boyles",2025-12-20,BOS,1,ra,10.0,
1654,"Collin Murray-Boyles",2025-12-20,BOS,1,rebounds,6.0,
1662,"Collin Murray-Boyles",2025-12-18,MIL,0,assists,0.0,
1665,"Collin Murray-Boyles",2025-12-18,MIL,0,pa,4.0,
1660,"Collin Murray-Boyles",2025-12-18,MIL,0,points,4.0,
1664,"Collin Murray-Boyles",2025-12-18,MIL,0,pr,8.0,
1663,"Collin Murray-Boyles",2025-12-18,MIL,0,pra,8.0,
1666,"Collin Murray-Boyles",2025-12-18,MIL,0,ra,4.0,
1661,"Collin Murray-Boyles",2025-12-18,MIL,0,rebounds,4.0,
1669,"Collin Murray-Boyles",2025-12-15,MIA,0,assists,2.0,
1672,"Collin Murray-Boyles",2025-12-15,MIA,0,pa,6.0,
1667,"Collin Murray-Boyles",2025-12-15,MIA,0,points,4.0,
1671,"Collin Murray-Boyles",2025-12-15,MIA,0,pr,6.0,
1670,"Collin Murray-Boyles",2025-12-15,MIA,0,pra,8.0,
1673,"Collin Murray-Boyles",2025-12-15,MIA,0,ra,4.0,
1668,"Collin Murray-Boyles",2025-12-15,MIA,0,rebounds,2.0,
1676,"Collin Murray-Boyles",2025-12-09,NYK,1,assists,3.0,
1679,"Collin Murray-Boyles",2025-12-09,NYK,1,pa,9.0,
1674,"Collin Murray-Boyles",2025-12-09,NYK,1,points,6.0,
1678,"Collin Murray-Boyles",2025-12-09,NYK,1,pr,11.0,
1677,"Collin Murray-Boyles",2025-12-09,NYK,1,pra,14.0,
1680,"Collin Murray-Boyles",2025-12-09,NYK,1,ra,8.0,
1675,"Collin Murray-Boyles",2025-12-09,NYK,1,rebounds,5.0,
1683,"Collin Murray-Boyles",2025-12-07,BOS,1,assists,1.0,
1686,"Collin Murray-Boyles",2025-12-07,BOS,1,pa,1.0,
1681,"Collin Murray-Boyles",2025-12-07,BOS,1,points,0.0,
1685,"Collin Murray-Boyles",2025-12-07,BOS,1,pr,2.0,
1684,"Collin Murray-Boyles",2025-12-07,BOS,1,pra,3.0,
1687,"Collin Murray-Boyles",2025-12-07,BOS,1,ra,3.0,
1682,"Collin Murray-Boyles",2025-12-07,BOS,1,rebounds,2.0,
1690,"Collin Murray-Boyles",2025-12-05,CHA,1,assists,1.0,
1693,"Collin Murray-Boyles",2025-12-05,CHA,1,pa,8.0,
1688,"Collin Murray-Boyles",2025-12-05,CHA,1,points,7.0,
1692,"Collin Murray-Boyles",2025-12-05,CHA,1,pr,9.0,
1691,"Collin Murray-Boyles",2025-12-05,CHA,1,pra,10.0,
1694,"Collin Murray-Boyles",2025-12-05,CHA,1,ra,3.0,
1689,"Collin Murray-Boyles",2025-12-05,CHA,1,rebounds,2.0,
1697,"Collin Murray-Boyles",2025-12-04,LAL,1,assists,3.0,
1700,"Collin Murray-Boyles",2025-12-04,LAL,1,pa,15.0,
1695,"Collin Murray-Boyles",2025-12-04,LAL,1,points,12.0,
1699,"Collin Murray-Boyles",2025-12-04,LAL,1,pr,14.0,
1698,"Collin Murray-Boyles",2025-12-04,LAL,1,pra,17.0,
1701,"Collin Murray-Boyles",2025-12-04,LAL,1,ra,5.0,
1696,"Collin Murray-Boyles",2025-12-04,LAL,1,rebounds,2.0,
1704,"Collin Murray-Boyles",2025-12-02,POR,1,assists,1.0,
1707,"Collin Murray-Boyles",2025-12-02,POR,1,pa,11.0,
1702,"Collin Murray-Boyles",2025-12-02,POR,1,points,10.0,
1706,"Collin Murray-Boyles",2025-12-02,POR,1,pr,14.0,
1705,"Collin Murray-Boyles",2025-12-02,POR,1,pra,15.0,
1708,"Collin Murray-Boyles",2025-12-02,POR,1,ra,5.0,
1703,"Collin Murray-Boyles",2025-12-02,POR,1,rebounds,4.0,
1711,"Collin Murray-Boyles",2025-11-30,NYK,0,assists,2.0,
1714,"Collin Murray-Boyles",2025-11-30,NYK,0,pa,13.0,
1709,"Collin Murray-Boyles",2025-11-30,NYK,0,points,11.0,
1713,"Collin Murray-Boyles",2025-11-30,NYK,0,pr,19.0,
1712,"Collin Murray-Boyles",2025-11-30,NYK,0,pra,21.0,
1715,"Collin Murray-Boyles",2025-11-30,NYK,0,ra,10.0,
1710,"Collin Murray-Boyles",2025-11-30,NYK,0,rebounds,8.0,
1718,"Collin Murray-Boyles",2025-11-29,CHA,0,assists,2.0,
1721,"Collin Murray-Boyles",2025-11-29,CHA,0,pa,3.0,
1716,"Collin Murray-Boyles",2025-11-29,CHA,0,points,1.0,
1720,"Collin Murray-Boyles",2025-11-29,CHA,0,pr,5.0,
1719,"Collin Murray-Boyles",2025-11-29,CHA,0,pra,7.0,
1722,"Collin Murray-Boyles",2025-11-29,CHA,0,ra,6.0,
1717,"Collin Murray-Boyles",2025-11-29,CHA,0,rebounds,4.0,
1725,"Collin Murray-Boyles",2025-11-26,IND,1,assists,0.0,
1728,"Collin Murray-Boyles",2025-11-26,IND,1,pa,0.0,
1723,"Collin Murray-Boyles",2025-11-26,IND,1,points,0.0,
1727,"Collin Murray-Boyles",2025-11-26,IND,1,pr,1.0,
1726,"Collin Murray-Boyles",2025-11-26,IND,1,pra,1.0,
1729,"Collin Murray-Boyles",2025-11-26,IND,1,ra,1.0,
1724,"Collin Murray-Boyles",2025-11-26,IND,1,rebounds,1.0,
1732,"Collin Murray-Boyles",2025-11-24,CLE,1,assists,1.0,
1735,"Collin Murray-Boyles",2025-11-24,CLE,1,pa,5.0,
1730,"Collin Murray-Boyles",2025-11-24,CLE,1,points,4.0,
1734,"Collin Murray-Boyles",2025-11-24,CLE,1,pr,6.0,
1733,"Collin Murray-Boyles",2025-11-24,CLE,1,pra,7.0,
1736,"Collin Murray-Boyles",2025-11-24,CLE,1,ra,3.0,
1731,"Collin Murray-Boyles",2025-11-24,CLE,1,rebounds,2.0,
1739,"Collin Murray-Boyles",2025-11-23,BKN,1,assists,1.0,
1742,"Collin Murray-Boyles",2025-11-23,BKN,1,pa,3.0,
1737,"Collin Murray-Boyles",2025-11-23,BKN,1,points,2.0,
1741,"Collin Murray-Boyles",2025-11-23,BKN,1,pr,3.0,
1740,"Collin Murray-Boyles",2025-11-23,BKN,1,pra,4.0,
1743,"Collin Murray-Boyles",2025-11-23,BKN,1,ra,2.0,
1738,"Collin Murray-Boyles",2025-11-23,BKN,1,rebounds,1.0,
1746,"Collin Murray-Boyles",2025-11-17,CHA,1,assists,1.0,
1749,"Collin Murray-Boyles",2025-11-17,CHA,1,pa,5.0,
1744,"Collin Murray-Boyles",2025-11-17,CHA,1,points,4.0,
1748,"Collin Murray-Boyles",2025-11-17,CHA,1,pr,5.0,
1747,"Collin Murray-Boyles",2025-11-17,CHA,1,pra,6.0,
1750,"Collin Murray-Boyles",2025-11-17,CHA,1,ra,2.0,
1745,"Collin Murray-Boyles",2025-11-17,CHA,1,rebounds,1.0,
1753,"Collin Murray-Boyles",2025-11-15,IND,0,assists,1.0,
1756,"Collin Murray-Boyles",2025-11-15,IND,0,pa,11.0,
1751,"Collin Murray-Boyles",2025-11-15,IND,0,points,10.0,
1755,"Collin Murray-Boyles",2025-11-15,IND,0,pr,12.0,
1754,"Collin Murray-Boyles",2025-11-15,IND,0,pra,13.0,
1757,"Collin Murray-Boyles",2025-11-15,IND,0,ra,3.0,
1752,"Collin Murray-Boyles",2025-11-15,IND,0,rebounds,2.0,
1760,"Collin Murray-Boyles",2025-11-11,BKN,0,assists,1.0,
1763,"Collin Murray-Boyles",2025-11-11,BKN,0,pa,10.0,
1758,"Collin Murray-Boyles",2025-11-11,BKN,0,points,9.0,
1762,"Collin Murray-Boyles",2025-11-11,BKN,0,pr,13.0,
1761,"Collin Murray-Boyles",2025-11-11,BKN,0,pra,14.0,
1764,"Collin Murray-Boyles",2025-11-11,BKN,0,ra,5.0,
1759,"Collin Murray-Boyles",2025-11-11,BKN,0,rebounds,4.0,
1767,"Collin Murray-Boyles",2025-11-08,PHI,0,assists,1.0,
1770,"Collin Murray-Boyles",2025-11-08,PHI,0,pa,13.0,
1765,"Collin Murray-Boyles",2025-11-08,PHI,0,points,12.0,
1769,"Collin Murray-Boyles",2025-11-08,PHI,0,pr,19.0,
1768,"Collin Murray-Boyles",2025-11-08,PHI,0,pra,20.0,
1771,"Collin Murray-Boyles",2025-11-08,PHI,0,ra,8.0,
1766,"Collin Murray-Boyles",2025-11-08,PHI,0,rebounds,7.0,
1774,"Collin Murray-Boyles",2025-11-07,ATL,0,assists,1.0,
1777,"Collin Murray-Boyles",2025-11-07,ATL,0,pa,4.0,
1772,"Collin Murray-Boyles",2025-11-07,ATL,0,points,3.0,
1776,"Collin Murray-Boyles",2025-11-07,ATL,0,pr,7.0,
1775,"Collin Murray-Boyles",2025-11-07,ATL,0,pra,8.0,
1778,"Collin Murray-Boyles",2025-11-07,ATL,0,ra,5.0,
1773,"Collin Murray-Boyles",2025-11-07,ATL,0,rebounds,4.0,
1781,"Collin Murray-Boyles",2025-11-04,MIL,1,assists,0.0,
1784,"Collin Murray-Boyles",2025-11-04,MIL,1,pa,2.0,
1779,"Collin Murray-Boyles",2025-11-04,MIL,1,points,2.0,
1783,"Collin Murray-Boyles",2025-11-04,MIL,1,pr,3.0,
1782,"Collin Murray-Boyles",2025-11-04,MIL,1,pra,3.0,
1785,"Collin Murray-Boyles",2025-11-04,MIL,1,ra,1.0,
1780,"Collin Murray-Boyles",2025-11-04,MIL,1,rebounds,1.0,
1788,"Collin Murray-Boyles",2025-11-02,MEM,1,assists,5.0,
1791,"Collin Murray-Boyles",2025-11-02,MEM,1,pa,20.0,
1786,"Collin Murray-Boyles",2025-11-02,MEM,1,points,15.0,
1790,"Collin Murray-Boyles",2025-11-02,MEM,1,pr,24.0,
1789,"Collin Murray-Boyles",2025-11-02,MEM,1,pra,29.0,
1792,"Collin Murray-Boyles",2025-11-02,MEM,1,ra,14.0,
1787,"Collin Murray-Boyles",2025-11-02,MEM,1,rebounds,9.0,
1795,"Collin Murray-Boyles",2025-10-31,CLE,0,assists,0.0,
1798,"Collin Murray-Boyles",2025-10-31,CLE,0,pa,6.0,
1793,"Collin Murray-Boyles",2025-10-31,CLE,0,points,6.0,
1797,"Collin Murray-Boyles",2025-10-31,CLE,0,pr,10.0,
1796,"Collin Murray-Boyles",2025-10-31,CLE,0,pra,10.0,
1799,"Collin Murray-Boyles",2025-10-31,CLE,0,ra,4.0,
1794,"Collin Murray-Boyles",2025-10-31,CLE,0,rebounds,4.0,
1802,"Collin Murray-Boyles",2025-10-29,HOU,1,assists,2.0,
1805,"Collin Murray-Boyles",2025-10-29,HOU,1,pa,15.0,
1800,"Collin Murray-Boyles",2025-10-29,HOU,1,points,13.0,
1804,"Collin Murray-Boyles",2025-10-29,HOU,1,pr,14.0,
1803,"Collin Murray-Boyles",2025-10-29,HOU,1,pra,16.0,
1806,"Collin Murray-Boyles",2025-10-29,HOU,1,ra,3.0,
1801,"Collin Murray-Boyles",2025-10-29,HOU,1,rebounds,1.0,
1809,"Collin Murray-Boyles",2025-10-27,SAS,0,assists,1.0,
1812,"Collin Murray-Boyles",2025-10-27,SAS,0,pa,20.0,
1807,"Collin Murray-Boyles",2025-10-27,SAS,0,points,19.0,
1811,"Collin Murray-Boyles",2025-10-27,SAS,0,pr,22.0,
1810,"Collin Murray-Boyles",2025-10-27,SAS,0,pra,23.0,
1813,"Collin Murray-Boyles",2025-10-27,SAS,0,ra,4.0,
1808,"Collin Murray-Boyles",2025-10-27,SAS,0,rebounds,3.0,
1816,"Collin Murray-Boyles",2025-10-26,DAL,0,assists,0.0,
1819,"Collin Murray-Boyles",2025-10-26,DAL,0,pa,0.0,
1814,"Collin Murray-Boyles",2025-10-26,DAL,0,points,0.0,
1818,"Collin Murray-Boyles",2025-10-26,DAL,0,pr,2.0,
1817,"Collin Murray-Boyles",2025-10-26,DAL,0,pra,2.0,
1820,"Collin Murray-Boyles",2025-10-26,DAL,0,ra,2.0,
1815,"Collin Murray-Boyles",2025-10-26,DAL,0,rebounds,2.0,
8074,"Cooper Flagg",2026-02-10,PHX,0,assists,2.0,
8077,"Cooper Flagg",2026-02-10,PHX,0,pa,29.0,
8072,"Cooper Flagg",2026-02-10,PHX,0,points,27.0,
8076,"Cooper Flagg",2026-02-10,PHX,0,pr,32.0,
8075,"Cooper Flagg",2026-02-10,PHX,0,pra,34.0,
8078,"Cooper Flagg",2026-02-10,PHX,0,ra,7.0,
8073,"Cooper Flagg",2026-02-10,PHX,0,rebounds,5.0,
8081,"Cooper Flagg",2026-02-07,SAS,0,assists,4.0,
8084,"Cooper Flagg",2026-02-07,SAS,0,pa,18.0,
8079,"Cooper Flagg",2026-02-07,SAS,0,points,14.0,
8083,"Cooper Flagg",2026-02-07,SAS,0,pr,18.0,
8082,"Cooper Flagg",2026-02-07,SAS,0,pra,22.0,
8085,"Cooper Flagg",2026-02-07,SAS,0,ra,8.0,
8080,"Cooper Flagg",2026-02-07,SAS,0,rebounds,4.0,
8088,"Cooper Flagg",2026-02-05,SAS,1,assists,4.0,
8091,"Cooper Flagg",2026-02-05,SAS,1,pa,36.0,
