id,player_name,game_date,opponent_team,prop_type,hit,is_home,is_b2b,games_experience,minutes_bucket,closing_line,season_avg,last_10_avg,last_5_avg,std_dev,games_played,minutes_avg,days_rest,line_vs_season,line_vs_recent,form_trend,line_difficulty,actual_result,split,parsed_date
7574,Dylan Harper,1/7/26,LAL,ra,0,1,1,experienced,medium,6.5,6.9,7.0,4.2,,26,21.5,0,-0.40000000000000036,-0.5,-2.8,,6,train,2026-01-07
7569,Dylan Harper,1/7/26,LAL,rebounds,1,1,1,experienced,medium,2.5,3.2,3.1,2.6,1.8,26,21.5,0,-0.7000000000000002,-0.6000000000000001,-0.5,-0.38888888888888895,4,train,2026-01-07
7577,Dylan Harper,1/6/26,MEM,assists,0,0,0,moderate,medium,3.5,3.8,3.9,3.4,3.1,25,21.6,2,-0.2999999999999998,-0.3999999999999999,-0.5,-0.09677419354838704,3,train,2026-01-06
7580,Dylan Harper,1/6/26,MEM,pa,0,0,0,moderate,medium,14.5,15.4,13.4,13.0,,25,21.6,2,-0.9000000000000004,1.0999999999999996,-0.40000000000000036,,7,train,2026-01-06
7575,Dylan Harper,1/6/26,MEM,points,0,0,0,moderate,medium,10.5,11.6,9.5,9.6,6.4,25,21.6,2,-1.0999999999999996,1.0,0.09999999999999964,-0.17187499999999994,4,train,2026-01-06
7579,Dylan Harper,1/6/26,MEM,pr,0,0,0,moderate,medium,14.5,14.9,12.9,13.2,,25,21.6,2,-0.40000000000000036,1.5999999999999996,0.29999999999999893,,6,train,2026-01-06
7578,Dylan Harper,1/6/26,MEM,pra,0,0,0,moderate,medium,10.5,18.6,16.8,16.6,,25,21.6,2,-8.100000000000001,-6.300000000000001,-0.1999999999999993,,9,train,2026-01-06
7581,Dylan Harper,1/6/26,MEM,ra,0,0,0,moderate,medium,7.5,7.0,7.3,7.0,,25,21.6,2,0.5,0.20000000000000018,-0.2999999999999998,,5,train,2026-01-06
7576,Dylan Harper,1/6/26,MEM,rebounds,0,0,0,moderate,medium,3.5,3.2,3.4,3.6,1.8,25,21.6,2,0.2999999999999998,0.10000000000000009,0.20000000000000018,0.16666666666666657,2,train,2026-01-06
7584,Dylan Harper,1/3/26,POR,assists,0,1,1,moderate,medium,3.5,3.8,3.7,3.2,3.1,24,21.6,0,-0.2999999999999998,-0.20000000000000018,-0.5,-0.09677419354838704,3,train,2026-01-03
7587,Dylan Harper,1/3/26,POR,pa,0,1,1,moderate,medium,17.5,15.7,13.4,14.0,,24,21.6,0,1.8000000000000007,4.1,0.5999999999999996,,9,train,2026-01-03
7582,Dylan Harper,1/3/26,POR,points,0,1,1,moderate,medium,13.5,11.9,9.7,10.8,6.4,24,21.6,0,1.5999999999999996,3.8000000000000007,1.1000000000000014,0.24999999999999994,6,train,2026-01-03
7586,Dylan Harper,1/3/26,POR,pr,0,1,1,moderate,medium,17.5,15.1,13.2,14.4,,24,21.6,0,2.4000000000000004,4.300000000000001,1.200000000000001,,9,train,2026-01-03
7585,Dylan Harper,1/3/26,POR,pra,0,1,1,moderate,medium,13.5,18.9,16.9,17.6,,24,21.6,0,-5.399999999999999,-3.3999999999999986,0.7000000000000028,,12,train,2026-01-03
7588,Dylan Harper,1/3/26,POR,ra,0,1,1,moderate,medium,7.5,7.0,7.2,6.8,,24,21.6,0,0.5,0.2999999999999998,-0.40000000000000036,,6,train,2026-01-03
7583,Dylan Harper,1/3/26,POR,rebounds,0,1,1,moderate,medium,3.5,3.3,3.5,3.6,1.8,24,21.6,0,0.20000000000000018,0.0,0.10000000000000009,0.1111111111111112,3,train,2026-01-03
7591,Dylan Harper,1/2/26,IND,assists,0,0,0,moderate,medium,3.5,3.9,3.9,5.0,3.1,23,21.3,1,-0.3999999999999999,-0.3999999999999999,1.1,-0.1290322580645161,1,train,2026-01-02
7594,Dylan Harper,1/2/26,IND,pa,1,0,0,moderate,medium,18.5,15.3,12.7,12.2,,23,21.3,1,3.1999999999999993,5.800000000000001,-0.5,,23,train,2026-01-02
7589,Dylan Harper,1/2/26,IND,points,1,0,0,moderate,medium,13.5,11.4,8.8,7.2,6.2,23,21.3,1,2.0999999999999996,4.699999999999999,-1.6000000000000005,0.33870967741935476,22,train,2026-01-02
7593,Dylan Harper,1/2/26,IND,pr,1,0,0,moderate,medium,18.5,14.7,12.4,11.0,,23,21.3,1,3.8000000000000007,6.1,-1.4000000000000004,,24,train,2026-01-02
7592,Dylan Harper,1/2/26,IND,pra,1,0,0,moderate,medium,13.5,18.7,16.3,16.0,,23,21.3,1,-5.199999999999999,-2.8000000000000007,-0.3000000000000007,,25,train,2026-01-02
7595,Dylan Harper,1/2/26,IND,ra,0,0,0,moderate,medium,8.5,7.2,7.5,8.8,,23,21.3,1,1.2999999999999998,1.0,1.3000000000000007,,3,train,2026-01-02
7590,Dylan Harper,1/2/26,IND,rebounds,0,0,0,moderate,medium,3.5,3.3,3.6,3.8,1.9,23,21.3,1,0.20000000000000018,-0.10000000000000009,0.19999999999999973,0.10526315789473695,2,train,2026-01-02
7598,Dylan Harper,12/31/25,NYK,assists,0,1,0,moderate,medium,4.5,4.1,4.5,5.6,3.1,22,21.5,1,0.40000000000000036,0.0,1.0999999999999996,0.12903225806451624,0,train,2025-12-31
7601,Dylan Harper,12/31/25,NYK,pa,0,1,0,moderate,medium,18.5,16.0,15.3,12.6,,22,21.5,1,2.5,3.1999999999999993,-2.700000000000001,,2,train,2025-12-31
7596,Dylan Harper,12/31/25,NYK,points,0,1,0,moderate,medium,13.5,11.9,10.8,7.0,5.9,22,21.5,1,1.5999999999999996,2.6999999999999993,-3.8000000000000007,0.27118644067796605,2,train,2025-12-31
7600,Dylan Harper,12/31/25,NYK,pr,0,1,0,moderate,medium,17.5,15.2,14.5,10.8,,22,21.5,1,2.3000000000000007,3.0,-3.6999999999999993,,4,train,2025-12-31
7599,Dylan Harper,12/31/25,NYK,pra,0,1,0,moderate,medium,13.5,19.3,19.0,16.4,,22,21.5,1,-5.800000000000001,-5.5,-2.6000000000000014,,4,train,2025-12-31
7602,Dylan Harper,12/31/25,NYK,ra,0,1,0,moderate,medium,8.5,7.5,8.2,9.4,,22,21.5,1,1.0,0.3000000000000007,1.200000000000001,,2,train,2025-12-31
7597,Dylan Harper,12/31/25,NYK,rebounds,0,1,0,moderate,medium,3.5,3.4,3.7,3.8,1.9,22,21.5,1,0.10000000000000009,-0.20000000000000018,0.09999999999999964,0.052631578947368474,2,train,2025-12-31
7605,Dylan Harper,12/29/25,CLE,assists,0,1,0,moderate,medium,4.5,4.2,5.0,6.2,3.1,21,21.7,1,0.2999999999999998,-0.5,1.2000000000000002,0.09677419354838704,1,train,2025-12-29
7608,Dylan Harper,12/29/25,CLE,pa,0,1,0,moderate,medium,16.5,16.1,15.0,12.2,,21,21.7,1,0.3999999999999986,1.5,-2.8000000000000007,,12,train,2025-12-29
7603,Dylan Harper,12/29/25,CLE,points,0,1,0,moderate,medium,11.5,11.9,10.0,6.0,6.1,21,21.7,1,-0.40000000000000036,1.5,-4.0,-0.06557377049180334,11,train,2025-12-29
7607,Dylan Harper,12/29/25,CLE,pr,1,1,0,moderate,medium,14.5,15.2,13.7,9.6,,21,21.7,1,-0.6999999999999993,0.8000000000000007,-4.1,,15,train,2025-12-29
7606,Dylan Harper,12/29/25,CLE,pra,1,1,0,moderate,medium,11.5,19.5,18.7,15.8,,21,21.7,1,-8.0,-7.199999999999999,-2.8999999999999986,,16,train,2025-12-29
7609,Dylan Harper,12/29/25,CLE,ra,0,1,0,moderate,medium,8.5,7.6,8.7,9.8,,21,21.7,1,0.9000000000000004,-0.1999999999999993,1.1000000000000014,,5,train,2025-12-29
7604,Dylan Harper,12/29/25,CLE,rebounds,1,1,0,moderate,medium,3.5,3.3,3.7,3.6,1.9,21,21.7,1,0.20000000000000018,-0.20000000000000018,-0.10000000000000009,0.10526315789473695,4,train,2025-12-29
7612,Dylan Harper,12/27/25,UTA,assists,1,1,0,moderate,medium,4.5,3.9,4.3,4.4,2.6,20,21.4,1,0.6000000000000001,0.20000000000000018,0.10000000000000053,0.23076923076923078,12,train,2025-12-27
7615,Dylan Harper,12/27/25,UTA,pa,0,1,0,moderate,medium,20.5,16.0,15.2,13.8,,20,21.4,1,4.5,5.300000000000001,-1.3999999999999986,,19,train,2025-12-27
7610,Dylan Harper,12/27/25,UTA,points,0,1,0,moderate,medium,14.5,12.2,10.9,9.4,6.1,20,21.4,1,2.3000000000000007,3.5999999999999996,-1.5,0.377049180327869,7,train,2025-12-27
7614,Dylan Harper,12/27/25,UTA,pr,0,1,0,moderate,medium,18.5,15.3,14.4,12.6,,20,21.4,1,3.1999999999999993,4.1,-1.8000000000000007,,14,train,2025-12-27
7613,Dylan Harper,12/27/25,UTA,pra,1,1,0,moderate,medium,14.5,19.2,18.7,17.0,,20,21.4,1,-4.699999999999999,-4.199999999999999,-1.6999999999999993,,26,train,2025-12-27
7616,Dylan Harper,12/27/25,UTA,ra,1,1,0,moderate,medium,8.5,7.0,7.8,7.6,,20,21.4,1,1.5,0.7000000000000002,-0.20000000000000018,,19,train,2025-12-27
7611,Dylan Harper,12/27/25,UTA,rebounds,1,1,0,moderate,medium,3.5,3.1,3.5,3.2,1.8,20,21.4,1,0.3999999999999999,0.0,-0.2999999999999998,0.22222222222222215,7,train,2025-12-27
7619,Dylan Harper,12/25/25,OKC,assists,0,0,0,moderate,medium,3.5,3.9,4.7,4.2,2.6,19,21.5,1,-0.3999999999999999,-1.2000000000000002,-0.5,-0.1538461538461538,2,train,2025-12-25
7622,Dylan Harper,12/25/25,OKC,pa,0,0,0,moderate,medium,14.5,16.1,15.9,12.8,,19,21.5,1,-1.6000000000000014,-1.4000000000000004,-3.0999999999999996,,14,train,2025-12-25
7617,Dylan Harper,12/25/25,OKC,points,1,0,0,moderate,medium,10.5,12.2,11.2,8.6,6.3,19,21.5,1,-1.6999999999999993,-0.6999999999999993,-2.5999999999999996,-0.2698412698412697,12,train,2025-12-25
7621,Dylan Harper,12/25/25,OKC,pr,1,0,0,moderate,medium,14.5,15.3,14.5,12.0,,19,21.5,1,-0.8000000000000007,0.0,-2.5,,15,train,2025-12-25
7620,Dylan Harper,12/25/25,OKC,pra,1,0,0,moderate,medium,10.5,19.3,19.2,16.2,,19,21.5,1,-8.8,-8.7,-3.0,,17,train,2025-12-25
7623,Dylan Harper,12/25/25,OKC,ra,0,0,0,moderate,medium,6.5,7.1,8.0,7.6,,19,21.5,1,-0.5999999999999996,-1.5,-0.40000000000000036,,5,train,2025-12-25
7618,Dylan Harper,12/25/25,OKC,rebounds,0,0,0,moderate,medium,3.0,3.2,3.3,3.4,1.8,19,21.5,1,-0.20000000000000018,-0.2999999999999998,0.10000000000000009,-0.1111111111111112,3,train,2025-12-25
7626,Dylan Harper,12/23/25,OKC,assists,1,1,0,moderate,medium,3.5,3.6,3.7,2.8,2.2,18,21.6,1,-0.10000000000000009,-0.20000000000000018,-0.9000000000000004,-0.04545454545454549,10,train,2025-12-23
7629,Dylan Harper,12/23/25,OKC,pa,0,1,0,moderate,medium,14.5,16.2,16.2,13.2,,18,21.6,1,-1.6999999999999993,-1.6999999999999993,-3.0,,14,train,2025-12-23
7624,Dylan Harper,12/23/25,OKC,points,0,1,0,moderate,medium,11.5,12.6,12.5,10.4,6.2,18,21.6,1,-1.0999999999999996,-1.0,-2.0999999999999996,-0.1774193548387096,4,train,2025-12-23
7628,Dylan Harper,12/23/25,OKC,pr,0,1,0,moderate,medium,14.5,15.8,15.5,13.8,,18,21.6,1,-1.3000000000000007,-1.0,-1.6999999999999993,,7,train,2025-12-23
7627,Dylan Harper,12/23/25,OKC,pra,1,1,0,moderate,medium,11.5,19.4,19.2,16.6,,18,21.6,1,-7.899999999999999,-7.699999999999999,-2.599999999999998,,17,train,2025-12-23
7630,Dylan Harper,12/23/25,OKC,ra,1,1,0,moderate,medium,6.5,6.8,6.7,6.2,,18,21.6,1,-0.2999999999999998,-0.20000000000000018,-0.5,,13,train,2025-12-23
7625,Dylan Harper,12/23/25,OKC,rebounds,0,1,0,moderate,medium,3.5,3.2,3.0,3.4,1.9,18,21.6,1,0.2999999999999998,0.5,0.3999999999999999,0.15789473684210517,3,train,2025-12-23
7633,Dylan Harper,12/21/25,WAS,assists,0,0,0,moderate,medium,3.5,3.6,3.7,3.4,2.3,17,21.8,1,-0.10000000000000009,-0.20000000000000018,-0.30000000000000027,-0.04347826086956526,3,train,2025-12-21
7636,Dylan Harper,12/21/25,WAS,pa,0,0,0,moderate,medium,17.5,16.9,17.2,18.0,,17,21.8,1,0.6000000000000014,0.3000000000000007,0.8000000000000007,,4,train,2025-12-21
7631,Dylan Harper,12/21/25,WAS,points,0,0,0,moderate,medium,12.5,13.3,13.5,14.6,5.6,17,21.8,1,-0.8000000000000007,-1.0,1.0999999999999996,-0.142857142857143,1,train,2025-12-21
7635,Dylan Harper,12/21/25,WAS,pr,0,0,0,moderate,medium,18.5,16.5,16.3,18.2,,17,21.8,1,2.0,2.1999999999999993,1.8999999999999986,,3,train,2025-12-21
7634,Dylan Harper,12/21/25,WAS,pra,0,0,0,moderate,medium,12.5,20.2,20.0,21.6,,17,21.8,1,-7.699999999999999,-7.5,1.6000000000000014,,6,train,2025-12-21
7637,Dylan Harper,12/21/25,WAS,ra,0,0,0,moderate,medium,7.5,6.9,6.5,7.0,,17,21.8,1,0.5999999999999996,1.0,0.5,,5,train,2025-12-21
7632,Dylan Harper,12/21/25,WAS,rebounds,0,0,0,moderate,medium,3.5,3.2,2.8,3.6,1.9,17,21.8,1,0.2999999999999998,0.7000000000000002,0.8000000000000003,0.15789473684210517,2,train,2025-12-21
7640,Dylan Harper,12/19/25,ATL,assists,1,0,1,moderate,medium,3.5,3.6,3.5,3.8,2.4,16,22.1,0,-0.10000000000000009,0.0,0.2999999999999998,-0.041666666666666706,4,train,2025-12-19
7643,Dylan Harper,12/19/25,ATL,pa,0,0,1,moderate,medium,18.5,17.4,17.1,17.8,,16,22.1,0,1.1000000000000014,1.3999999999999986,0.6999999999999993,,10,train,2025-12-19
7638,Dylan Harper,12/19/25,ATL,points,0,0,1,moderate,medium,14.5,13.8,13.6,14.0,5.4,16,22.1,0,0.6999999999999993,0.9000000000000004,0.40000000000000036,0.12962962962962948,6,train,2025-12-19
7642,Dylan Harper,12/19/25,ATL,pr,0,0,1,moderate,medium,18.5,17.0,16.4,17.8,,16,22.1,0,1.5,2.1000000000000014,1.4000000000000021,,9,train,2025-12-19
7641,Dylan Harper,12/19/25,ATL,pra,0,0,1,moderate,medium,14.5,20.6,19.9,21.6,,16,22.1,0,-6.100000000000001,-5.399999999999999,1.7000000000000028,,13,train,2025-12-19
7644,Dylan Harper,12/19/25,ATL,ra,1,0,1,moderate,medium,6.5,6.9,6.3,7.6,,16,22.1,0,-0.40000000000000036,0.20000000000000018,1.2999999999999998,,7,train,2025-12-19
7639,Dylan Harper,12/19/25,ATL,rebounds,0,0,1,moderate,medium,3.5,3.3,2.8,3.8,2.0,16,22.1,0,0.20000000000000018,0.7000000000000002,1.0,0.10000000000000009,3,train,2025-12-19
7647,Dylan Harper,12/18/25,WAS,assists,0,1,0,moderate,medium,3.5,3.7,3.2,4.2,2.4,15,22.0,4,-0.20000000000000018,0.2999999999999998,1.0,-0.08333333333333341,3,train,2025-12-18
7650,Dylan Harper,12/18/25,WAS,pa,1,1,0,moderate,medium,16.5,16.7,15.6,16.6,,15,22.0,4,-0.1999999999999993,0.9000000000000004,1.0000000000000018,,27,train,2025-12-18
7645,Dylan Harper,12/18/25,WAS,points,1,1,0,moderate,medium,13.5,13.1,12.4,12.4,4.9,15,22.0,4,0.40000000000000036,1.0999999999999996,0.0,0.08163265306122455,24,train,2025-12-18
7649,Dylan Harper,12/18/25,WAS,pr,1,1,0,moderate,medium,18.5,16.2,14.8,16.2,,15,22.0,4,2.3000000000000007,3.6999999999999993,1.3999999999999986,,29,train,2025-12-18
7648,Dylan Harper,12/18/25,WAS,pra,1,1,0,moderate,medium,13.5,19.9,18.0,20.4,,15,22.0,4,-6.399999999999999,-4.5,2.3999999999999986,,32,train,2025-12-18
7651,Dylan Harper,12/18/25,WAS,ra,1,1,0,moderate,medium,7.5,6.8,5.6,8.0,,15,22.0,4,0.7000000000000002,1.9000000000000004,2.4000000000000004,,8,train,2025-12-18
7646,Dylan Harper,12/18/25,WAS,rebounds,1,1,0,moderate,medium,3.5,3.1,2.4,3.8,2.0,15,22.0,4,0.3999999999999999,1.1,1.4,0.19999999999999996,5,train,2025-12-18
7654,Dylan Harper,12/13/25,OKC,assists,0,0,0,moderate,medium,2.5,3.9,3.5,5.2,2.4,14,21.8,2,-1.4,-1.0,1.7000000000000002,-0.5833333333333334,1,train,2025-12-13
7657,Dylan Harper,12/13/25,OKC,pa,0,0,0,moderate,medium,13.5,17.3,16.4,19.0,,14,21.8,2,-3.8000000000000007,-2.8999999999999986,2.6000000000000014,,9,train,2025-12-13
7652,Dylan Harper,12/13/25,OKC,points,0,0,0,moderate,medium,10.5,13.4,12.9,13.8,4.8,14,21.8,2,-2.9000000000000004,-2.4000000000000004,0.9000000000000004,-0.6041666666666667,8,train,2025-12-13
7656,Dylan Harper,12/13/25,OKC,pr,0,0,0,moderate,medium,13.5,16.5,15.1,17.0,,14,21.8,2,-3.0,-1.5999999999999996,1.9000000000000004,,12,train,2025-12-13
7655,Dylan Harper,12/13/25,OKC,pra,1,0,0,moderate,medium,10.5,20.4,18.6,22.2,,14,21.8,2,-9.899999999999999,-8.100000000000001,3.599999999999998,,13,train,2025-12-13
7658,Dylan Harper,12/13/25,OKC,ra,0,0,0,moderate,medium,6.5,6.9,5.7,8.4,,14,21.8,2,-0.40000000000000036,0.7999999999999998,2.7,,5,train,2025-12-13
7653,Dylan Harper,12/13/25,OKC,rebounds,1,0,0,moderate,medium,2.5,3.1,2.2,3.2,2.1,14,21.8,2,-0.6000000000000001,0.2999999999999998,1.0,-0.28571428571428575,4,train,2025-12-13
7661,Dylan Harper,12/10/25,LAL,assists,0,0,0,moderate,medium,3.5,3.9,3.8,4.6,2.5,13,21.9,1,-0.3999999999999999,-0.2999999999999998,0.7999999999999998,-0.15999999999999998,3,train,2025-12-10
7664,Dylan Harper,12/10/25,LAL,pa,1,0,0,moderate,medium,15.5,17.4,16.5,19.2,,13,21.9,1,-1.8999999999999986,-1.0,2.6999999999999993,,16,train,2025-12-10
7659,Dylan Harper,12/10/25,LAL,points,1,0,0,moderate,medium,12.5,13.5,12.7,14.6,5.0,13,21.9,1,-1.0,-0.1999999999999993,1.9000000000000004,-0.2,13,train,2025-12-10
7663,Dylan Harper,12/10/25,LAL,pr,1,0,0,moderate,medium,15.5,16.5,15.2,17.2,,13,21.9,1,-1.0,0.3000000000000007,2.0,,16,train,2025-12-10
7662,Dylan Harper,12/10/25,LAL,pra,1,0,0,moderate,medium,12.5,20.5,19.0,21.8,,13,21.9,1,-8.0,-6.5,2.8000000000000007,,19,train,2025-12-10
7665,Dylan Harper,12/10/25,LAL,ra,0,0,0,moderate,medium,7.0,7.0,6.3,7.2,,13,21.9,1,0.0,0.7000000000000002,0.9000000000000004,,6,train,2025-12-10
7660,Dylan Harper,12/10/25,LAL,rebounds,0,0,0,moderate,medium,3.5,3.1,2.5,2.6,2.1,13,21.9,1,0.3999999999999999,1.0,0.10000000000000009,0.19047619047619044,3,train,2025-12-10
7668,Dylan Harper,12/8/25,NOP,assists,1,0,0,moderate,medium,3.5,3.8,4.0,4.0,2.5,12,21.6,2,-0.2999999999999998,-0.5,0.0,-0.11999999999999993,6,train,2025-12-08
7671,Dylan Harper,12/8/25,NOP,pa,1,0,0,moderate,medium,15.5,16.5,16.5,16.4,,12,21.6,2,-1.0,-1.0,-0.10000000000000142,,28,train,2025-12-08
7666,Dylan Harper,12/8/25,NOP,points,1,0,0,moderate,medium,13.5,12.8,12.5,12.4,4.5,12,21.6,2,0.6999999999999993,1.0,-0.09999999999999964,0.1555555555555554,22,train,2025-12-08
7670,Dylan Harper,12/8/25,NOP,pr,1,0,0,moderate,medium,16.5,15.8,15.3,14.4,,12,21.6,2,0.6999999999999993,1.1999999999999993,-0.9000000000000004,,25,train,2025-12-08
7669,Dylan Harper,12/8/25,NOP,pra,1,0,0,moderate,medium,13.5,19.6,19.3,18.4,,12,21.6,2,-6.100000000000001,-5.800000000000001,-0.9000000000000021,,31,train,2025-12-08
7672,Dylan Harper,12/8/25,NOP,ra,1,0,0,moderate,medium,6.5,6.8,6.8,6.0,,12,21.6,2,-0.2999999999999998,-0.2999999999999998,-0.7999999999999998,,9,train,2025-12-08
7667,Dylan Harper,12/8/25,NOP,rebounds,1,0,0,moderate,medium,2.5,3.1,2.8,2.0,2.2,12,21.6,2,-0.6000000000000001,-0.2999999999999998,-0.7999999999999998,-0.27272727272727276,3,train,2025-12-08
7675,Dylan Harper,12/5/25,CLE,assists,1,0,0,moderate,medium,3.5,3.5,3.7,3.2,2.5,11,21.5,1,0.0,-0.20000000000000018,-0.5,0.0,6,train,2025-12-05
7678,Dylan Harper,12/5/25,CLE,pa,0,0,0,moderate,medium,17.5,17.2,17.2,16.4,,11,21.5,1,0.3000000000000007,0.3000000000000007,-0.8000000000000007,,9,train,2025-12-05
7673,Dylan Harper,12/5/25,CLE,points,0,0,0,moderate,medium,13.5,13.6,13.5,13.2,3.5,11,21.5,1,-0.09999999999999964,0.0,-0.3000000000000007,-0.02857142857142847,3,train,2025-12-05
7677,Dylan Harper,12/5/25,CLE,pr,0,0,0,moderate,medium,16.5,16.6,16.4,15.0,,11,21.5,1,-0.10000000000000142,0.10000000000000142,-1.3999999999999986,,7,train,2025-12-05
7676,Dylan Harper,12/5/25,CLE,pra,0,0,0,moderate,medium,13.5,20.2,20.1,18.2,,11,21.5,1,-6.699999999999999,-6.600000000000001,-1.9000000000000021,,13,train,2025-12-05
7679,Dylan Harper,12/5/25,CLE,ra,1,0,0,moderate,medium,5.5,6.5,6.6,5.0,,11,21.5,1,-1.0,-1.0999999999999996,-1.5999999999999996,,10,train,2025-12-05
7674,Dylan Harper,12/5/25,CLE,rebounds,1,0,0,moderate,medium,2.5,3.0,2.9,1.8,2.3,11,21.5,1,-0.5,-0.3999999999999999,-1.0999999999999999,-0.2173913043478261,4,train,2025-12-05
7682,Dylan Harper,12/3/25,ORL,assists,1,0,1,few,medium,3.5,3.4,3.4,2.2,2.6,10,21.4,0,0.10000000000000009,0.10000000000000009,-1.1999999999999997,0.03846153846153849,5,train,2025-12-03
7685,Dylan Harper,12/3/25,ORL,pa,1,0,1,few,medium,17.5,16.8,16.8,14.6,,10,21.4,0,0.6999999999999993,0.6999999999999993,-2.200000000000001,,21,train,2025-12-03
7680,Dylan Harper,12/3/25,ORL,points,1,0,1,few,medium,13.5,13.4,13.4,12.4,3.6,10,21.4,0,0.09999999999999964,0.09999999999999964,-1.0,0.02777777777777768,16,train,2025-12-03
7684,Dylan Harper,12/3/25,ORL,pr,1,0,1,few,medium,16.5,16.2,16.2,13.4,,10,21.4,0,0.3000000000000007,0.3000000000000007,-2.799999999999999,,21,train,2025-12-03
7683,Dylan Harper,12/3/25,ORL,pra,1,0,1,few,medium,13.5,19.6,19.6,15.6,,10,21.4,0,-6.100000000000001,-6.100000000000001,-4.000000000000002,,26,train,2025-12-03
7686,Dylan Harper,12/3/25,ORL,ra,1,0,1,few,medium,5.5,6.2,6.2,3.2,,10,21.4,0,-0.7000000000000002,-0.7000000000000002,-3.0,,10,train,2025-12-03
7681,Dylan Harper,12/3/25,ORL,rebounds,1,0,1,few,medium,2.5,2.8,2.8,1.0,2.3,10,21.4,0,-0.2999999999999998,-0.2999999999999998,-1.7999999999999998,-0.1304347826086956,5,train,2025-12-03
7689,Dylan Harper,12/2/25,MEM,assists,1,1,0,few,medium,2.5,3.1,3.1,1.8,2.6,9,21.4,1,-0.6000000000000001,-0.6000000000000001,-1.3,-0.23076923076923078,6,train,2025-12-02
7692,Dylan Harper,12/2/25,MEM,pa,1,1,0,few,medium,13.5,16.3,16.3,13.8,,9,21.4,1,-2.8000000000000007,-2.8000000000000007,-2.5,,21,train,2025-12-02
7687,Dylan Harper,12/2/25,MEM,points,1,1,0,few,medium,10.5,13.2,13.2,12.0,3.8,9,21.4,1,-2.6999999999999993,-2.6999999999999993,-1.1999999999999993,-0.7105263157894736,15,train,2025-12-02
7691,Dylan Harper,12/2/25,MEM,pr,1,1,0,few,medium,13.5,16.2,16.2,13.2,,9,21.4,1,-2.6999999999999993,-2.6999999999999993,-3.0,,16,train,2025-12-02
7690,Dylan Harper,12/2/25,MEM,pra,1,1,0,few,medium,10.5,19.3,19.3,15.0,,9,21.4,1,-8.8,-8.8,-4.300000000000001,,22,train,2025-12-02
7693,Dylan Harper,12/2/25,MEM,ra,1,1,0,few,medium,5.5,6.1,6.1,3.0,,9,21.4,1,-0.5999999999999996,-0.5999999999999996,-3.0999999999999996,,7,train,2025-12-02
7688,Dylan Harper,12/2/25,MEM,rebounds,0,1,0,few,medium,2.5,3.0,3.0,1.2,2.4,9,21.4,1,-0.5,-0.5,-1.8,-0.20833333333333334,1,train,2025-12-02
7696,Dylan Harper,11/30/25,MIN,assists,0,0,0,few,medium,2.5,3.5,3.5,3.0,2.5,8,21.6,1,-1.0,-1.0,-0.5,-0.4,0,train,2025-11-30
7699,Dylan Harper,11/30/25,MIN,pa,1,0,0,few,medium,13.5,16.3,16.3,13.8,,8,21.6,1,-2.8000000000000007,-2.8000000000000007,-2.5,,17,train,2025-11-30
7694,Dylan Harper,11/30/25,MIN,points,1,0,0,few,medium,10.5,12.8,12.8,10.8,3.7,8,21.6,1,-2.3000000000000007,-2.3000000000000007,-2.0,-0.6216216216216218,17,train,2025-11-30
7698,Dylan Harper,11/30/25,MIN,pr,1,0,0,few,medium,13.5,16.1,16.1,13.2,,8,21.6,1,-2.6000000000000014,-2.6000000000000014,-2.900000000000002,,17,train,2025-11-30
7697,Dylan Harper,11/30/25,MIN,pra,1,0,0,few,medium,10.5,19.6,19.6,16.2,,8,21.6,1,-9.100000000000001,-9.100000000000001,-3.400000000000002,,17,train,2025-11-30
7700,Dylan Harper,11/30/25,MIN,ra,0,0,0,few,medium,5.5,6.9,6.9,5.4,,8,21.6,1,-1.4000000000000004,-1.4000000000000004,-1.5,,0,train,2025-11-30
7695,Dylan Harper,11/30/25,MIN,rebounds,0,0,0,few,medium,2.5,3.4,3.4,2.4,2.3,8,21.6,1,-0.8999999999999999,-0.8999999999999999,-1.0,-0.391304347826087,0,train,2025-11-30
7703,Dylan Harper,11/28/25,DEN,assists,0,0,0,few,medium,3.5,3.6,3.6,4.0,2.7,7,22.6,1,-0.10000000000000009,-0.10000000000000009,0.3999999999999999,-0.03703703703703707,3,train,2025-11-28
7706,Dylan Harper,11/28/25,DEN,pa,0,0,0,few,medium,14.5,16.6,16.6,16.6,,7,22.6,1,-2.1000000000000014,-2.1000000000000014,0.0,,14,train,2025-11-28
7701,Dylan Harper,11/28/25,DEN,points,0,0,0,few,medium,11.5,13.0,13.0,12.6,4.0,7,22.6,1,-1.5,-1.5,-0.40000000000000036,-0.375,11,train,2025-11-28
7705,Dylan Harper,11/28/25,DEN,pr,0,0,0,few,medium,14.5,16.9,16.9,16.2,,7,22.6,1,-2.3999999999999986,-2.3999999999999986,-0.6999999999999993,,11,train,2025-11-28
7704,Dylan Harper,11/28/25,DEN,pra,1,0,0,few,medium,11.5,20.4,20.4,20.2,,7,22.6,1,-8.899999999999999,-8.899999999999999,-0.1999999999999993,,14,train,2025-11-28
7707,Dylan Harper,11/28/25,DEN,ra,0,0,0,few,medium,5.5,7.4,7.4,7.6,,7,22.6,1,-1.9000000000000004,-1.9000000000000004,0.1999999999999993,,3,train,2025-11-28
